Sending CSV file contents:
File 'sensorData.csv' size: 708446 bytes.
Sampling Frequency [Hz]:25
Sample Duration [Min]:10.00
Time:2025-02-26 14:32:14

8945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14914,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15914,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
